OrderID,OrderDateTime,CustomerID,ChannelID,StoreID,PromotionID,CouponCode,PaymentType
O032061,2025-12-22 02:59:00,C018582,MKT,,PR013,BF25,Card
O032062,2025-12-27 03:08:00,C003890,STORE,S055,PR060,,Card
O032063,2025-11-28 13:30:00,C012059,MKT,,PR026,,Card
O032064,2025-12-01 02:10:00,C004900,WEB,,PR030,,PayPal
O032065,2025-12-20 16:26:00,C010796,WEB,,PR039,,Cash
O032066,2025-12-22 22:08:00,C017330,STORE,S057,PR014,SAVE10,BNPL
O032067,2025-12-20 04:22:00,C021086,MKT,,PR041,BF25,Card
O032068,2025-11-14 20:54:00,C016605,WEB,,PR011,SAVE10,Card
O032069,2025-11-28 01:17:00,C018022,WEB,,PR008,BF25,Card
O032070,2025-11-28 07:42:00,C005347,MKT,,PR041,,BNPL
O032071,2025-12-30 20:44:00,C001875,STORE,S022,,,Card
O032072,2025-12-08 09:57:00,C013730,WEB,,PR057,,Card
O032073,2025-12-20 14:13:00,C016565,STORE,S049,PR024,CM20,PayPal
O032074,2025-11-19 19:21:00,C002831,STORE,S051,PR008,HOLIDAY15,PayPal
O032075,2025-12-22 07:49:00,C014818,STORE,S031,PR010,CM20,Card
O032076,2025-11-17 05:40:00,C020475,STORE,S014,PR001,SAVE10,Cash
O032077,2025-12-01 10:27:00,C022706,WEB,,PR046,BF25,PayPal
O032078,2025-11-28 22:37:00,C020601,WEB,,PR055,BF25,Card
O032079,2025-12-20 02:03:00,C015441,WEB,,PR033,,PayPal
O032080,2025-11-05 09:11:00,C022815,MKT,,PR008,BF25,Card
O032081,2025-12-01 20:10:00,C023742,WEB,,PR003,SAVE10,Card
O032082,2025-11-24 13:08:00,C023896,WEB,,PR029,SAVE10,Card
O032083,2025-12-03 11:16:00,C003174,MKT,,PR030,CM20,Card
O032084,2025-12-01 05:58:00,C014592,WEB,,PR049,,Card
O032085,2025-11-10 11:00:00,C019723,WEB,,PR020,HOLIDAY15,PayPal
O032086,2025-12-25 18:49:00,C006826,MKT,,PR012,,Card
O032087,2025-11-28 15:00:00,C021640,MKT,,PR041,,Card
O032088,2025-12-01 03:29:00,C023149,WEB,,PR004,,PayPal
O032089,2025-11-25 00:36:00,C006886,WEB,,PR018,,Card
O032090,2025-12-18 09:55:00,C002853,MKT,,PR048,SAVE10,PayPal
O032091,2025-11-28 22:59:00,C008081,WEB,,PR044,,Card
O032092,2025-12-29 15:24:00,C011145,WEB,,PR008,BF25,Card
O032093,2025-12-23 05:42:00,C006345,WEB,,PR003,,Card
O032094,2025-11-18 04:08:00,C023507,STORE,S032,PR017,,PayPal
O032095,2025-12-30 12:13:00,C000210,MKT,,PR014,,Card
O032096,2025-12-25 17:24:00,C016896,STORE,S020,PR055,,Card
O032097,2025-12-19 19:05:00,C006588,MKT,,PR007,CM20,Card
O032098,2025-12-01 21:40:00,C009357,WEB,,PR053,,Card
O032099,2025-12-09 21:25:00,C015283,WEB,,PR008,BF25,BNPL
O032100,2025-11-28 23:39:00,C006360,STORE,S026,PR054,BF25,Card
O032101,2025-12-03 04:39:00,C005430,WEB,,PR011,CM20,Card
O032102,2025-11-17 10:40:00,C015940,WEB,,PR039,,Cash
O032103,2025-12-01 11:07:00,C017439,WEB,,PR017,BF25,Card
O032104,2025-12-22 10:20:00,C007515,STORE,S029,PR004,HOLIDAY15,Card
O032105,2025-11-28 06:32:00,C011343,WEB,,PR008,BF25,BNPL
O032106,2025-12-21 05:37:00,C010148,STORE,S002,PR022,HOLIDAY15,BNPL
O032107,2025-12-23 02:30:00,C017543,WEB,,PR050,CM20,BNPL
O032108,2025-12-09 08:31:00,C016864,WEB,,PR032,,PayPal
O032109,2025-12-18 15:52:00,C020340,WEB,,PR035,SAVE10,BNPL
O032110,2025-11-26 01:20:00,C009973,STORE,S049,PR030,,Cash
O032111,2025-11-26 16:14:00,C010139,WEB,,PR039,SAVE10,Card
O032112,2025-12-22 09:48:00,C021907,MKT,,PR038,HOLIDAY15,Card
O032113,2025-12-22 03:45:00,C005738,STORE,S045,PR034,,BNPL
O032114,2025-12-20 18:52:00,C011524,WEB,,PR050,,Card
O032115,2025-12-15 22:07:00,C019530,MKT,,PR044,SAVE10,Card
O032116,2025-11-13 03:52:00,C022275,STORE,S043,,,Card
O032117,2025-12-05 08:42:00,C002399,WEB,,PR015,,Card
O032118,2025-11-12 20:27:00,C002139,WEB,,PR031,HOLIDAY15,Card
O032119,2025-12-01 06:13:00,C022962,WEB,,PR001,,Card
O032120,2025-12-05 19:11:00,C008687,MKT,,PR057,,BNPL
O032121,2025-12-15 06:20:00,C005378,WEB,,PR025,BF25,Card
O032122,2025-12-21 22:47:00,C014667,WEB,,PR007,BF25,BNPL
O032123,2025-12-21 08:29:00,C013298,WEB,,PR014,,BNPL
O032124,2025-11-23 01:04:00,C016969,WEB,,PR001,BF25,Card
O032125,2025-12-13 22:45:00,C018401,WEB,,PR002,,Card
O032126,2025-12-01 21:54:00,C018322,WEB,,PR055,HOLIDAY15,PayPal
O032127,2025-11-25 16:12:00,C012572,MKT,,PR060,,Card
O032128,2025-12-01 13:23:00,C010160,WEB,,PR033,HOLIDAY15,PayPal
O032129,2025-11-28 20:47:00,C000210,WEB,,PR026,,Card
O032130,2025-12-22 12:56:00,C007181,STORE,S001,PR007,,Cash
O032131,2025-11-03 08:34:00,C013394,WEB,,PR016,,Card
O032132,2025-12-09 15:34:00,C016145,MKT,,PR002,,Cash
O032133,2025-12-10 00:12:00,C013269,MKT,,PR045,BF25,Card
O032134,2025-12-05 21:37:00,C003264,WEB,,PR044,BF25,Cash
O032135,2025-12-23 10:49:00,C006978,MKT,,,,PayPal
O032136,2025-12-12 22:23:00,C018175,WEB,,PR057,,Card
O032137,2025-12-31 16:18:00,C003685,WEB,,PR046,,Card
O032138,2025-12-07 13:38:00,C010910,WEB,,PR037,SAVE10,Card
O032139,2025-12-15 04:33:00,C009615,MKT,,PR050,SAVE10,Card
O032140,2025-12-01 02:39:00,C020227,STORE,S040,PR021,,BNPL
O032141,2025-12-20 20:37:00,C013701,WEB,,PR038,,BNPL
O032142,2025-12-04 02:18:00,C019317,MKT,,PR029,,Card
O032143,2025-11-05 11:31:00,C011317,STORE,S017,PR031,,Card
O032144,2025-12-22 20:14:00,C014756,WEB,,PR001,,Card
O032145,2025-11-28 04:39:00,C007659,WEB,,PR022,SAVE10,Card
O032146,2025-11-28 10:07:00,C000569,MKT,,,,Card
O032147,2025-11-28 19:17:00,C022848,WEB,,PR035,SAVE10,Card
O032148,2025-12-22 16:03:00,C003360,WEB,,PR022,,Card
O032149,2025-11-07 17:56:00,C024547,WEB,,PR045,CM20,PayPal
O032150,2025-12-21 12:11:00,C003191,MKT,,PR045,BF25,BNPL
O032151,2025-12-12 02:08:00,C024144,MKT,,PR031,CM20,PayPal
O032152,2025-12-22 16:15:00,C009049,WEB,,PR031,CM20,Card
O032153,2025-12-01 17:45:00,C014335,MKT,,,,Card
O032154,2025-11-28 21:37:00,C009515,STORE,S027,PR010,HOLIDAY15,Card
O032155,2025-11-13 18:10:00,C017813,WEB,,PR014,,Card
O032156,2025-12-22 03:13:00,C002080,WEB,,PR060,HOLIDAY15,Card
O032157,2025-11-30 18:43:00,C020983,STORE,S007,PR005,SAVE10,Card
O032158,2025-12-29 23:04:00,C019622,WEB,,,CM20,Card
O032159,2025-11-08 00:58:00,C009978,MKT,,PR012,BF25,BNPL
O032160,2026-01-02 08:51:00,C008704,WEB,,PR012,,BNPL
O032161,2025-11-20 00:06:00,C022711,STORE,S009,PR053,CM20,Card
O032162,2025-12-05 14:20:00,C013424,WEB,,PR011,,PayPal
O032163,2025-12-24 11:19:00,C003762,WEB,,PR008,CM20,BNPL
O032164,2025-11-27 07:57:00,C008272,WEB,,PR059,,Card
O032165,2025-11-23 08:28:00,C017493,WEB,,,BF25,Card
O032166,2025-12-01 01:20:00,C012012,MKT,,PR048,CM20,Card
O032167,2025-12-01 19:35:00,C008786,WEB,,,BF25,BNPL
O032168,2025-11-28 22:37:00,C009515,STORE,S060,PR045,,PayPal
O032169,2025-11-28 02:05:00,C022917,STORE,S024,PR030,CM20,BNPL
O032170,2025-11-09 21:06:00,C009886,MKT,,,BF25,BNPL
O032171,2025-12-14 14:28:00,C023928,STORE,S042,PR053,,Card
O032172,2025-11-25 17:46:00,C014943,STORE,S028,PR005,BF25,PayPal
O032173,2025-11-10 05:46:00,C008231,WEB,,PR026,HOLIDAY15,Card
O032174,2025-12-11 12:40:00,C018647,STORE,S002,PR056,BF25,Card
O032175,2025-12-08 22:59:00,C007537,WEB,,PR015,,Card
O032176,2025-11-15 17:34:00,C012814,STORE,S015,PR044,BF25,Card
O032177,2025-12-18 16:56:00,C018917,WEB,,PR038,,Card
O032178,2025-11-05 03:21:00,C012031,WEB,,PR028,,Card
O032179,2025-12-01 10:41:00,C019987,WEB,,PR018,,Card
O032180,2025-11-28 05:26:00,C014124,WEB,,PR039,,Card
O032181,2025-12-23 23:40:00,C021384,MKT,,PR014,,Card
O032182,2025-12-14 04:20:00,C015759,WEB,,PR051,,PayPal
O032183,2025-11-25 16:20:00,C002764,WEB,,,,Card
O032184,2025-12-07 14:15:00,C021163,STORE,S008,PR053,,PayPal
O032185,2025-12-01 07:44:00,C021434,MKT,,PR026,BF25,Card
O032186,2025-12-26 14:19:00,C007702,WEB,,,HOLIDAY15,Card
O032187,2025-11-17 12:31:00,C002466,WEB,,PR054,BF25,Card
O032188,2025-11-01 10:22:00,C013030,WEB,,PR060,SAVE10,Card
O032189,2025-12-06 22:34:00,C003167,WEB,,PR055,BF25,Card
O032190,2025-11-28 14:08:00,C017346,STORE,S039,PR024,CM20,Card
O032191,2025-11-28 22:15:00,C007411,WEB,,PR057,BF25,Card
O032192,2025-11-11 12:36:00,C005404,WEB,,PR036,,Card
O032193,2025-11-29 00:20:00,C020201,WEB,,PR011,SAVE10,PayPal
O032194,2025-11-09 00:27:00,C017681,MKT,,PR013,BF25,Card
O032195,2025-11-05 16:11:00,C007298,WEB,,,HOLIDAY15,Card
O032196,2025-12-01 18:43:00,C012793,WEB,,PR039,HOLIDAY15,BNPL
O032197,2026-01-03 20:01:00,C007573,WEB,,PR024,HOLIDAY15,Card
O032198,2025-11-23 04:05:00,C006269,WEB,,PR025,CM20,Card
O032199,2025-11-15 10:00:00,C002640,WEB,,PR023,BF25,Card
O032200,2025-11-16 18:31:00,C001785,STORE,S042,PR047,HOLIDAY15,Card
O032201,2025-12-18 09:23:00,C024496,WEB,,PR019,HOLIDAY15,Card
O032202,2025-12-22 14:12:00,C002573,WEB,,PR003,CM20,Card
O032203,2025-12-30 22:51:00,C013043,WEB,,PR030,BF25,Card
O032204,2025-12-21 08:06:00,C009058,WEB,,PR026,BF25,Card
O032205,2025-11-28 05:19:00,C000417,WEB,,PR029,,Cash
O032206,2025-12-10 22:37:00,C024693,WEB,,PR048,,Card
O032207,2025-11-27 18:11:00,C021523,WEB,,PR057,HOLIDAY15,Card
O032208,2025-12-30 06:33:00,C024290,STORE,S041,PR016,,Card
O032209,2025-12-14 19:52:00,C002302,MKT,,PR012,BF25,Card
O032210,2025-12-01 15:05:00,C022589,WEB,,PR027,,Card
O032211,2025-11-25 02:00:00,C004530,STORE,S040,PR033,SAVE10,Card
O032212,2025-12-26 14:14:00,C008768,STORE,S040,PR042,,PayPal
O032213,2025-11-28 17:21:00,C012755,STORE,S023,PR039,BF25,Card
O032214,2025-12-23 05:30:00,C008990,WEB,,PR039,BF25,Card
O032215,2025-12-01 08:46:00,C012104,STORE,S005,PR049,SAVE10,Card
O032216,2025-12-29 03:09:00,C008401,WEB,,PR027,,Cash
O032217,2025-12-20 21:39:00,C010348,WEB,,PR005,,Card
O032218,2025-11-28 18:41:00,C011560,WEB,,PR026,HOLIDAY15,Card
O032219,2025-11-15 05:11:00,C013824,STORE,S044,PR031,,BNPL
O032220,2025-12-30 09:02:00,C016177,WEB,,PR042,BF25,BNPL
O032221,2025-11-24 14:30:00,C015472,WEB,,PR023,,Card
O032222,2025-11-13 16:44:00,C004913,WEB,,PR043,HOLIDAY15,Card
O032223,2025-12-14 14:24:00,C014158,WEB,,PR060,SAVE10,Card
O032224,2025-12-03 05:42:00,C019506,WEB,,PR034,SAVE10,Card
O032225,2025-12-22 21:51:00,C019986,WEB,,PR039,SAVE10,BNPL
O032226,2025-11-28 00:56:00,C002129,WEB,,PR002,CM20,Card
O032227,2025-12-20 00:48:00,C009400,STORE,S005,PR049,CM20,Card
O032228,2025-11-28 12:11:00,C015483,WEB,,PR013,,BNPL
O032229,2025-12-01 13:45:00,C008633,MKT,,PR050,CM20,Card
O032230,2025-11-26 06:49:00,C016068,WEB,,PR034,CM20,Card
O032231,2025-12-24 02:14:00,C016679,WEB,,PR025,HOLIDAY15,Card
O032232,2025-12-17 13:43:00,C000384,MKT,,PR039,HOLIDAY15,Card
O032233,2025-11-01 07:30:00,C024627,WEB,,PR016,,Card
O032234,2025-11-28 23:41:00,C016524,STORE,S023,PR047,HOLIDAY15,BNPL
O032235,2025-12-01 01:49:00,C023812,WEB,,PR032,,Card
O032236,2025-12-14 16:37:00,C001672,WEB,,PR045,,Card
O032237,2025-12-01 02:05:00,C023148,MKT,,PR002,HOLIDAY15,Cash
O032238,2026-01-04 21:14:00,C016327,WEB,,PR004,CM20,Card
O032239,2025-11-06 17:53:00,C003787,WEB,,PR053,BF25,Card
O032240,2025-12-01 09:41:00,C003803,WEB,,PR023,HOLIDAY15,Card
O032241,2025-11-30 21:44:00,C011232,STORE,S055,,,Cash
O032242,2025-11-16 09:28:00,C005208,WEB,,PR052,CM20,Card
O032243,2025-12-12 15:19:00,C012053,MKT,,PR035,HOLIDAY15,Card
O032244,2025-11-09 02:29:00,C001031,WEB,,PR016,CM20,Card
O032245,2025-12-04 18:48:00,C021422,WEB,,PR051,SAVE10,Card
O032246,2025-11-03 14:04:00,C006350,WEB,,PR028,,BNPL
O032247,2025-11-30 16:56:00,C019385,WEB,,PR001,,Card
O032248,2025-11-25 17:49:00,C002098,WEB,,PR059,,Card
O032249,2025-11-26 09:28:00,C009159,WEB,,PR003,HOLIDAY15,Card
O032250,2025-12-01 19:29:00,C015730,WEB,,PR049,,BNPL
O032251,2025-12-30 10:17:00,C024142,WEB,,PR042,,Card
O032252,2025-12-24 14:18:00,C020064,MKT,,PR060,HOLIDAY15,Card
O032253,2026-01-03 05:13:00,C013421,WEB,,PR026,,Card
O032254,2025-12-18 06:31:00,C021795,STORE,S059,PR038,BF25,Card
O032255,2025-11-28 14:48:00,C024193,WEB,,PR054,HOLIDAY15,Card
O032256,2025-11-25 02:54:00,C012977,WEB,,PR033,HOLIDAY15,PayPal
O032257,2025-12-09 12:43:00,C024796,STORE,S032,PR030,,Card
O032258,2025-11-28 04:14:00,C002052,WEB,,PR056,CM20,Card
O032259,2026-01-04 15:56:00,C014185,MKT,,PR041,,Card
O032260,2025-11-20 13:52:00,C008291,STORE,S035,PR009,HOLIDAY15,Card
O032261,2025-12-01 16:46:00,C007601,STORE,S056,PR042,BF25,BNPL
O032262,2025-12-01 16:38:00,C011499,MKT,,PR042,,PayPal
O032263,2025-12-20 21:56:00,C023203,MKT,,PR050,HOLIDAY15,Card
O032264,2025-12-26 01:58:00,C011362,WEB,,PR002,,Card
O032265,2025-12-01 20:56:00,C005898,MKT,,PR060,,Card
O032266,2025-12-19 21:08:00,C021387,WEB,,PR059,,BNPL
O032267,2025-11-28 04:03:00,C017784,STORE,S041,PR043,SAVE10,PayPal
O032268,2025-11-28 05:27:00,C007086,STORE,S018,PR056,,Card
O032269,2025-11-28 22:22:00,C011510,MKT,,PR001,,Cash
O032270,2025-11-23 01:48:00,C018430,WEB,,PR032,CM20,Cash
O032271,2025-12-03 02:26:00,C009352,WEB,,PR042,SAVE10,Card
O032272,2026-01-03 23:53:00,C010805,MKT,,PR010,HOLIDAY15,Card
O032273,2025-12-16 14:13:00,C008945,STORE,S048,,HOLIDAY15,Card
O032274,2025-12-01 06:11:00,C007715,WEB,,PR055,CM20,Cash
O032275,2025-11-25 15:01:00,C020161,STORE,S053,PR001,HOLIDAY15,BNPL
O032276,2025-12-31 07:15:00,C024675,WEB,,PR042,SAVE10,Card
O032277,2025-11-05 05:33:00,C016430,STORE,S005,PR007,,Card
O032278,2025-12-12 11:31:00,C001330,STORE,S043,PR010,,Card
O032279,2025-12-02 01:47:00,C017461,WEB,,PR044,,Card
O032280,2025-12-14 23:29:00,C013743,STORE,S010,PR024,SAVE10,Card
O032281,2025-11-04 07:33:00,C011583,WEB,,PR026,,Cash
O032282,2025-12-01 17:52:00,C015965,WEB,,PR006,,Card
O032283,2025-12-27 07:16:00,C024522,WEB,,PR017,,Card
O032284,2025-12-20 11:14:00,C023491,WEB,,PR006,,Card
O032285,2025-11-28 11:00:00,C008480,WEB,,PR003,,Card
O032286,2025-12-03 04:18:00,C013969,WEB,,PR009,SAVE10,Card
O032287,2025-11-17 20:39:00,C021214,WEB,,PR044,,Card
O032288,2025-11-17 16:23:00,C008223,WEB,,PR060,,Cash
O032289,2025-12-12 08:46:00,C020382,STORE,S005,PR056,,Card
O032290,2025-12-21 09:08:00,C019593,WEB,,PR002,BF25,PayPal
O032291,2025-11-15 22:20:00,C009879,WEB,,PR031,,PayPal
O032292,2025-11-02 22:59:00,C010184,WEB,,PR019,,BNPL
O032293,2025-12-08 00:17:00,C003788,WEB,,PR009,HOLIDAY15,Card
O032294,2025-12-14 08:30:00,C014253,WEB,,PR008,BF25,Card
O032295,2025-12-01 10:25:00,C022639,MKT,,PR049,HOLIDAY15,Card
O032296,2026-01-05 09:56:00,C007024,MKT,,PR018,,PayPal
O032297,2025-12-09 10:09:00,C017131,STORE,S044,PR018,,Card
O032298,2025-12-02 13:36:00,C023229,WEB,,,BF25,PayPal
O032299,2026-01-02 22:31:00,C017321,MKT,,PR027,,Card
O032300,2025-11-30 16:40:00,C012719,STORE,S003,PR058,,Card
O032301,2025-12-17 07:56:00,C007064,WEB,,PR059,,Card
O032302,2025-12-12 10:56:00,C011984,WEB,,PR040,BF25,Card
O032303,2025-12-11 19:07:00,C012652,WEB,,PR011,,Card
O032304,2025-11-19 05:20:00,C017712,STORE,S013,PR031,SAVE10,Card
O032305,2025-12-27 10:21:00,C010590,WEB,,PR054,BF25,BNPL
O032306,2025-12-06 06:29:00,C009819,STORE,S034,PR022,,BNPL
O032307,2025-12-23 18:37:00,C008751,WEB,,PR033,BF25,Card
O032308,2025-12-05 00:43:00,C022170,WEB,,PR044,CM20,Card
O032309,2025-12-22 22:01:00,C005998,MKT,,PR017,BF25,BNPL
O032310,2025-12-16 07:11:00,C000985,WEB,,PR010,,Card
O032311,2025-11-24 04:28:00,C021541,WEB,,PR050,CM20,Card
O032312,2025-11-13 10:01:00,C016172,WEB,,PR054,CM20,Card
O032313,2025-11-22 16:47:00,C021891,WEB,,PR018,SAVE10,Card
O032314,2025-11-25 21:19:00,C017694,WEB,,PR056,HOLIDAY15,Card
O032315,2025-12-20 05:53:00,C000102,MKT,,PR022,,Card
O032316,2025-12-22 22:40:00,C004446,STORE,S047,PR008,SAVE10,Card
O032317,2025-11-04 06:20:00,C002575,WEB,,PR009,,Card
O032318,2025-11-11 20:02:00,C007118,WEB,,PR001,CM20,Card
O032319,2025-12-01 03:19:00,C016050,MKT,,PR038,HOLIDAY15,Card
O032320,2025-12-12 07:26:00,C015933,MKT,,PR036,,Card
O032321,2025-12-03 03:05:00,C004926,WEB,,PR003,SAVE10,Card
O032322,2025-12-23 13:00:00,C008038,WEB,,PR059,HOLIDAY15,Card
O032323,2026-01-03 03:23:00,C011310,MKT,,PR018,,Cash
O032324,2025-12-29 20:35:00,C015883,STORE,S038,PR029,,Card
O032325,2025-12-01 03:22:00,C024308,MKT,,PR014,,Card
O032326,2025-12-29 14:45:00,C001431,WEB,,PR031,HOLIDAY15,PayPal
O032327,2025-12-25 02:31:00,C019558,MKT,,PR052,,PayPal
O032328,2025-11-20 23:43:00,C017423,WEB,,PR009,SAVE10,Card
O032329,2025-11-07 16:28:00,C023274,MKT,,PR040,,PayPal
O032330,2025-11-04 02:30:00,C003952,WEB,,PR009,,Card
O032331,2025-12-20 12:26:00,C010071,MKT,,PR019,,Card
O032332,2025-12-07 03:01:00,C012651,WEB,,PR025,SAVE10,Card
O032333,2025-12-14 06:05:00,C015512,STORE,S011,PR023,SAVE10,PayPal
O032334,2025-11-15 01:33:00,C017834,STORE,S007,PR031,HOLIDAY15,Card
O032335,2025-11-24 11:19:00,C012117,MKT,,PR006,CM20,Card
O032336,2025-11-13 02:03:00,C008658,WEB,,PR003,BF25,Card
O032337,2025-11-22 10:56:00,C012797,WEB,,PR040,,Card
O032338,2025-12-20 16:06:00,C008582,WEB,,PR032,CM20,Card
O032339,2025-11-28 02:12:00,C007918,MKT,,PR043,BF25,PayPal
O032340,2025-11-08 14:47:00,C010405,WEB,,,,Card
O032341,2025-12-27 09:02:00,C023627,WEB,,PR050,SAVE10,Card
O032342,2025-11-04 14:31:00,C012748,WEB,,PR007,SAVE10,Cash
O032343,2025-12-05 19:46:00,C004388,WEB,,PR042,HOLIDAY15,BNPL
O032344,2025-11-25 11:40:00,C014072,STORE,S003,PR015,BF25,Card
O032345,2025-11-04 18:11:00,C020563,STORE,S034,PR051,SAVE10,Card
O032346,2025-12-09 01:40:00,C005466,WEB,,PR060,HOLIDAY15,Card
O032347,2025-12-30 01:56:00,C000753,MKT,,PR011,SAVE10,Card
O032348,2025-11-21 10:17:00,C000193,MKT,,PR019,,PayPal
O032349,2025-12-16 09:21:00,C022520,WEB,,PR042,,Card
O032350,2025-12-01 18:15:00,C006329,STORE,S018,PR045,SAVE10,Card
O032351,2025-11-26 04:29:00,C012043,WEB,,PR056,,Card
O032352,2025-11-26 20:54:00,C002685,MKT,,PR023,,Cash
O032353,2025-11-28 23:01:00,C001866,WEB,,PR045,,PayPal
O032354,2025-11-28 03:04:00,C008469,WEB,,,BF25,Card
O032355,2025-12-01 11:00:00,C023667,WEB,,PR021,,Card
O032356,2025-12-01 08:32:00,C014955,STORE,S034,PR023,SAVE10,Card
O032357,2025-12-20 11:04:00,C017073,MKT,,PR040,BF25,Card
O032358,2025-11-24 13:47:00,C022212,WEB,,PR057,,PayPal
O032359,2025-11-13 18:20:00,C011999,STORE,S026,PR013,SAVE10,Card
O032360,2025-12-01 03:00:00,C024642,MKT,,PR014,HOLIDAY15,Card
O032361,2025-11-26 02:24:00,C021780,WEB,,PR053,SAVE10,Card
O032362,2025-11-10 03:55:00,C016446,WEB,,PR031,,Card
O032363,2025-11-11 01:56:00,C000200,WEB,,PR029,,Card
O032364,2025-11-28 23:09:00,C012627,WEB,,PR053,CM20,Card
O032365,2025-12-15 03:19:00,C022698,WEB,,PR025,BF25,Card
O032366,2025-12-01 17:49:00,C005847,WEB,,PR014,BF25,Card
O032367,2025-12-02 22:08:00,C003628,WEB,,PR001,CM20,PayPal
O032368,2025-11-18 09:34:00,C016845,WEB,,PR019,,Card
O032369,2025-11-28 17:25:00,C013989,WEB,,PR047,SAVE10,Card
O032370,2025-11-09 08:49:00,C000723,WEB,,PR016,SAVE10,Card
O032371,2025-12-01 22:10:00,C009509,WEB,,PR028,,Card
O032372,2025-11-12 10:07:00,C013521,WEB,,PR046,,PayPal
O032373,2025-12-24 23:40:00,C017110,WEB,,PR041,,PayPal
O032374,2025-11-28 22:48:00,C004031,WEB,,,,Card
O032375,2025-12-21 00:54:00,C003996,WEB,,PR009,SAVE10,Card
O032376,2025-11-24 01:14:00,C004861,WEB,,PR030,BF25,PayPal
O032377,2025-12-29 09:59:00,C023106,WEB,,PR017,,PayPal
O032378,2025-11-25 10:53:00,C007990,WEB,,PR052,,Cash
O032379,2025-11-28 13:55:00,C009092,WEB,,PR041,BF25,Card
O032380,2025-11-26 07:20:00,C001685,STORE,S019,PR004,,Card
O032381,2025-12-07 14:20:00,C015651,STORE,S024,,BF25,Card
O032382,2025-11-28 12:01:00,C015166,STORE,S024,PR038,CM20,Card
O032383,2025-12-24 08:25:00,C003312,WEB,,PR015,,Card
O032384,2025-11-24 01:46:00,C011716,MKT,,PR033,,BNPL
O032385,2025-12-23 21:25:00,C014897,MKT,,PR053,CM20,Card
O032386,2025-11-07 23:46:00,C001112,STORE,S008,PR002,SAVE10,Card
O032387,2025-12-01 03:25:00,C009477,STORE,S038,PR011,,Card
O032388,2025-12-11 23:57:00,C008605,WEB,,PR046,,Card
O032389,2025-12-25 05:45:00,C006803,MKT,,PR011,,Card
O032390,2025-12-22 05:02:00,C007475,WEB,,PR041,HOLIDAY15,Card
O032391,2026-01-04 14:24:00,C006595,STORE,S005,PR001,BF25,Card
O032392,2025-11-25 14:20:00,C004767,WEB,,,,PayPal
O032393,2025-12-01 20:49:00,C008931,WEB,,PR020,HOLIDAY15,Card
O032394,2025-12-21 22:48:00,C003202,WEB,,PR037,,Card
O032395,2025-12-23 17:36:00,C002469,WEB,,PR029,HOLIDAY15,BNPL
O032396,2025-12-01 14:06:00,C003135,WEB,,PR050,,Card
O032397,2025-11-21 02:25:00,C005786,STORE,S051,PR053,BF25,Card
O032398,2025-12-21 12:33:00,C011468,WEB,,PR030,BF25,Cash
O032399,2025-11-03 11:52:00,C010592,MKT,,PR015,,Card
O032400,2025-12-07 03:10:00,C009388,WEB,,,,Card
O032401,2025-11-28 14:33:00,C024274,STORE,S021,PR001,HOLIDAY15,Card
O032402,2025-12-27 12:04:00,C004021,STORE,S013,PR016,CM20,Card
O032403,2026-01-04 20:05:00,C015960,WEB,,PR034,,Card
O032404,2025-11-26 02:21:00,C015744,WEB,,PR058,CM20,Card
O032405,2025-11-25 22:16:00,C000597,MKT,,PR033,CM20,BNPL
O032406,2025-12-21 12:51:00,C022606,WEB,,PR047,HOLIDAY15,Card
O032407,2025-11-02 00:45:00,C007016,STORE,S016,PR008,BF25,Card
O032408,2025-11-20 13:04:00,C012074,WEB,,PR027,CM20,Card
O032409,2025-11-13 11:27:00,C010871,STORE,S052,PR054,HOLIDAY15,Card
O032410,2025-11-11 01:36:00,C004292,WEB,,PR009,,Card
O032411,2026-01-02 09:22:00,C017675,MKT,,PR050,SAVE10,BNPL
O032412,2025-11-28 19:32:00,C010018,WEB,,PR021,BF25,Card
O032413,2026-01-04 07:40:00,C022600,WEB,,,,Card
O032414,2025-12-20 14:08:00,C018691,MKT,,PR032,,Card
O032415,2025-12-04 13:53:00,C004047,WEB,,PR019,,Card
O032416,2025-11-28 23:16:00,C000979,WEB,,PR021,,Card
O032417,2025-12-20 21:00:00,C004467,STORE,S039,PR034,CM20,Card
O032418,2025-12-01 10:02:00,C012659,WEB,,PR035,CM20,Card
O032419,2025-12-01 00:35:00,C001362,WEB,,PR053,CM20,Card
O032420,2025-12-23 03:28:00,C022768,WEB,,PR059,SAVE10,BNPL
O032421,2025-12-11 13:58:00,C022789,WEB,,PR046,,BNPL
O032422,2025-12-19 05:07:00,C022416,WEB,,PR017,,Card
O032423,2025-11-22 15:19:00,C010727,STORE,S031,PR031,,Card
O032424,2025-12-19 11:17:00,C020165,MKT,,PR021,SAVE10,Card
O032425,2025-11-28 21:55:00,C011229,WEB,,PR048,,Card
O032426,2025-11-28 00:35:00,C020852,WEB,,PR008,BF25,Card
O032427,2025-11-28 04:33:00,C009222,WEB,,PR039,SAVE10,Cash
O032428,2025-12-28 14:15:00,C024332,WEB,,PR036,HOLIDAY15,Card
O032429,2025-12-21 02:45:00,C015957,STORE,S014,PR052,HOLIDAY15,Card
O032430,2025-12-08 01:40:00,C016890,WEB,,PR059,,PayPal
O032431,2025-11-28 01:41:00,C018890,STORE,S059,PR005,BF25,Card
O032432,2025-11-21 06:51:00,C019808,WEB,,PR036,BF25,Card
